,Sample,208Pb,,23Na,25Mg,27Al,28Si,31P,PO4,34S,35Cl,39K,43Ca,47Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,65Cu,66Zn,75As,78Se,88Sr,95Mo,107Ag,111Cd,112Sn,137Ba,238U,bottle_number,date_collected
1,4,1.111,,19780,10020,22.79,2599.0,37.58,0.11519113335485955,24.18,79.61,3376.0,33440.0,0.5,0.5,0.5,83.89,3.775,0.5,0.5,23.47,19.77,1.5,0.5,129.3,1.594,0.5,0.5,0.5,20.94,0.5,bottle1,2015-08-01
2,7,7.171,,20830,11500,48.18,2652.0,64.09,0.19645023248304813,23.6,82.9,3302.0,32360.0,,,0.5,841.0,19.63,,1.211,342.5,113.8,0.5,,126.8,,,0.5,0.5,,,bottle1,2015-08-01
3,8,40.63,,22590,8121,47.54,2360.0,38.21,0.11712222473361318,22.65,84.78,3412.0,37350.0,0.5,0.5,0.5,239.0,30.52,0.5,1.238,54.39,48.75,1.254,0.5,143.2,1.169,0.5,0.5,0.5,21.97,0.5,bottle1,2015-08-01
4,9,1.112,,21240,11330,17.7,2622.0,17.96,0.055051430416532134,25.3,81.32,3375.0,32740.0,,,0.5,93.66,3.111,,0.5,66.16,124.9,0.5,,127.7,,,0.5,0.5,,,bottle1,2015-08-01
5,12,10.6,,20170,7927,39.03,2537.0,12.56,0.03849921859864386,23.9,79.9,3433.0,37180.0,0.5,0.5,0.5,50.23,1.677,0.5,3.009,36.64,324.2,1.713,0.5,146.8,1.876,0.5,0.5,0.5,22.38,0.5,bottle1,2015-08-01
6,15,4.358,,20650,8860,18.19,2625.0,11.83,0.036261604778818214,24.9,83.4,3497.0,36410.0,,,0.5,134.3,7.315,,3.08,30.49,573.2,1.518,,143.6,,,0.5,0.5,,,bottle1,2015-08-01
7,16,24.37,,21280,5449,44.92,2278.0,56.03,0.1717445237326445,23.2,97.02,3500.0,52070.0,,,0.5,347.6,92.39,,9.563,16.0,1556.0,1.279,,187.6,,,0.5,0.5,,,bottle1,2015-08-01
8,17,6.609,,19910,9149,92.49,2384.0,129.4,0.39664003874717474,23.46,81.67,3254.0,33360.0,,,0.5,1092.0,42.75,,2.402,12.02,1052.0,1.723,,136.0,,,4.076,3.904,,,bottle1,2015-08-01
9,18,4.062,,21170,12020,23.99,2758.0,26.77,0.08205605747497578,25.79,84.48,3515.0,31920.0,,,0.5,234.5,12.84,,1.475,18.05,458.9,1.977,,124.3,,,0.5,0.5,,,bottle1,2015-08-01
10,19,2.484,,19760,8819,13.83,2442.0,14.36,0.04401662253793995,23.68,82.31,3227.0,33400.0,,,0.5,158.4,13.36,,3.283,162.8,264.4,1.549,,137.6,,,0.5,0.5,,,bottle1,2015-08-01
11,21,1.29,,20700,8974,19.57,2522.0,27.27,0.0835886696803358,24.21,82.4,3400.0,35950.0,,,0.5,138.9,3.729,,1.112,66.31,80.76,1.511,,135.4,,,0.5,0.5,,,bottle1,2015-08-01
12,22,0.5,,19850,8025,35.28,2327.0,34.66,0.10624067807555698,24.51,84.24,3369.0,40020.0,,,0.5,29.94,1.396,,2.524,316.1,110.2,0.5,,142.1,,,0.5,0.5,,,bottle1,2015-08-01
13,25,2.911,,20330,8909,18.63,2590.0,33.88,0.10384980303519536,24.28,83.39,3393.0,34270.0,,,0.5,109.5,4.609,,4.007,46.28,178.5,1.787,,137.4,,,0.5,0.5,,,bottle1,2015-08-01
14,26,16.52,,20400,10210,33.32,2470.0,48.71,0.14930708104617374,23.94,82.53,3380.0,33930.0,0.5,0.5,0.5,224.6,11.3,0.5,5.007,52.32,503.1,1.357,0.5,131.7,1.372,0.5,0.5,0.5,21.15,0.5,bottle1,2015-08-01
15,27,1.984,,19130,8513,17.21,2470.0,31.44,0.09637065547303843,23.12,81.2,3281.0,33660.0,,,0.5,208.3,9.483,,0.5,14.36,6.776,1.396,,138.5,,,0.5,0.5,,,bottle1,2015-08-01
16,28,5.367,,19910,9696,18.09,2142.0,34.38,0.1053824152405554,24.53,84.05,3294.0,33500.0,,,0.5,57.58,5.693,,85.31,4.963,2517.0,1.697,,135.5,,,5.27,5.232,,,bottle1,2015-08-01
17,31,6.087,,20010,12280,17.22,2888.0,15.5,0.047510978366160805,25.47,84.71,3336.0,29120.0,,,0.5,68.57,2.625,,1.583,111.0,34.58,1.865,,121.1,,,0.5,0.5,,,bottle1,2015-08-01
18,33,66.88,,20240,10050,26.55,2493.0,43.11,0.13214182434614144,24.47,85.85,3399.0,35710.0,,,0.5,199.4,19.58,,4.729,58.17,410.7,1.191,,142.4,,,0.5,0.5,,,bottle1,2015-08-01
19,35,109.6,,20540,9954,55.89,2530.0,118.3,0.3626160477881821,23.52,82.65,3342.0,34850.0,,,0.5,2000.0,24.0,,2.964,315.1,388.0,1.728,,135.4,,,1.475,1.431,,,bottle1,2015-08-01
20,37,2.774,,19470,8739,18.08,2290.0,29.85,0.09149694865999357,22.45,80.07,3277.0,34440.0,,,0.5,58.3,2.019,,6.677,49.41,135.6,1.387,,135.8,,,0.5,0.5,,,bottle1,2015-08-01
21,40,0.5,,20130,8841,19.09,2598.0,20.47,0.06274514368743946,23.87,78.08,3395.0,34870.0,0.5,0.5,0.5,45.4,1.916,0.5,2.658,36.56,234.8,1.586,0.5,138.4,1.851,0.5,0.5,0.5,21.79,0.5,bottle1,2015-08-01
22,43,0.5,,26010,8407,16.41,2390.0,26.11,0.08003300936390055,23.34,88.69,3445.0,36490.0,,,0.5,68.15,2.92,,0.5,25.28,45.76,1.467,,144.7,,,0.5,0.5,,,bottle1,2015-08-01
23,44,2.448,,19760,9099,37.1,2448.0,21.04,0.06449232160154988,24.14,86.01,3370.0,35020.0,,,0.5,55.8,16.76,,5.382,102.4,292.8,1.115,,139.7,,,0.5,0.5,,,bottle1,2015-08-01
24,45,5.508,,19940,9883,33.9,2581.0,61.03,0.18707064578624477,24.65,83.84,3321.0,31510.0,,,0.5,342.8,5.972,,8.689,53.61,416.2,1.694,,128.6,,,0.5,0.5,,,bottle1,2015-08-01
25,46,1.293,,20220,10090,15.42,2571.0,25.55,0.07831648369389733,24.29,83.03,3378.0,33470.0,,,0.5,142.2,16.17,,2.361,98.12,176.6,1.169,,132.3,,,0.5,0.5,,,bottle1,2015-08-01
26,47,4.699,,21580,9856,20.94,2625.0,35.21,0.10792655150145303,24.75,85.98,3492.0,36660.0,,,0.5,69.4,6.194,,1.132,63.15,51.9,1.522,,135.6,,,0.5,0.5,,,bottle1,2015-08-01
27,48,6.093,,19980,8911,37.8,2461.0,33.22,0.10182675492412012,24.54,85.24,3494.0,39100.0,0.5,0.5,0.5,68.44,4.884,0.5,16.55,66.28,250.0,1.065,0.5,141.5,1.439,0.5,0.5,0.5,24.32,0.5,bottle1,2015-08-01
28,51,2.576,,22980,8397,8.859,2425.0,13.62,0.041748356474007105,22.69,84.31,3410.0,37450.0,,,0.5,105.3,9.466,,3.096,13.71,223.7,0.5,,146.2,,,0.5,0.5,,,bottle1,2015-08-01
29,52,2.362,,20310,11330,17.59,2750.0,29.01,0.08892216015498872,24.98,83.98,3386.0,31560.0,,,0.5,43.93,1.851,,0.5,26.98,24.25,1.844,,122.6,,,0.5,0.5,,,bottle1,2015-08-01
30,54,3.058,,20620,10800,28.68,2553.0,40.05,0.12276223764933808,25.65,85.53,3416.0,32420.0,,,0.5,292.0,8.596,,1.446,34.29,29.04,1.588,,127.6,,,0.5,0.5,,,bottle1,2015-08-01
31,55,2.423,,20410,11570,22.52,2517.0,31.96,0.09796457216661286,25.56,84.89,3364.0,29790.0,,,0.5,178.1,4.623,,1.463,37.14,87.14,1.769,,120.4,,,0.5,0.5,,,bottle1,2015-08-01
32,57,4.47,,20700,7591,131.4,2488.0,96.32,0.2952424152405554,23.3,80.06,3379.0,37980.0,0.5,1.189,0.5,1520.0,60.41,0.5,4.002,138.0,163.3,1.988,0.5,150.1,1.646,0.5,0.5,0.5,25.04,0.5,bottle1,2015-08-01
33,59,1.793,,20760,11540,58.4,2731.0,30.21,0.09260042944785278,24.37,83.87,3345.0,33880.0,,,0.5,79.98,3.633,,10.66,30.02,255.9,1.175,,131.2,,,0.5,0.5,,,bottle1,2015-08-01
34,63,0.5,,20780,11840,17.64,2914.0,23.42,0.07178755569906363,25.65,85.67,3495.0,32950.0,,,0.5,85.46,3.007,,0.5,116.3,30.19,1.878,,126.1,,,0.5,0.5,,,bottle1,2015-08-01
35,65,7.636,,20380,10840,14.91,2667.0,38.61,0.1183483144979012,24.33,82.36,3372.0,31950.0,,,0.5,102.1,2.407,,0.5,7.81,280.2,1.822,,128.6,,,0.5,0.5,,,bottle1,2015-08-01
36,66,3.158,,20330,8939,18.98,2808.0,9.62,0.029487458831126898,25.46,82.35,3479.0,37070.0,,,0.5,10.14,3.15,,3.425,83.05,211.7,1.888,,139.7,,,0.5,0.5,,,bottle1,2015-08-01
37,67,105.3,,20130,8629,28.56,2222.0,79.62,0.24405316758153056,23.19,84.72,3467.0,37000.0,,,0.5,524.0,7.586,,2.874,16.24,32.73,0.5,,136.3,,,0.5,0.5,,,bottle1,2015-08-01
38,68,4.476,,20600,10440,20.38,2441.0,14.25,0.04367944785276074,23.58,82.06,3315.0,30260.0,,,0.5,100.8,6.315,,2.691,181.3,133.9,1.804,,127.3,,,0.5,0.5,,,bottle1,2015-08-01
39,69,2.828,,20610,12090,22.25,2986.0,34.01,0.10424828220858896,25.56,85.56,3409.0,32400.0,,,0.5,58.36,2.013,,2.473,67.34,319.5,1.764,,129.1,,,0.5,0.5,,,bottle1,2015-08-01
40,71,2.481,,19910,8345,17.15,2389.0,13.04,0.03997052631578948,23.37,81.52,3403.0,37430.0,0.5,0.5,0.5,103.5,3.722,0.5,2.973,737.7,236.6,1.307,0.5,144.1,1.81,0.5,0.5,0.5,22.93,0.5,bottle1,2015-08-01
41,72,11.52,,20710,9015,46.65,2317.0,53.62,0.16435733290280918,23.1,81.0,3386.0,36310.0,,,0.5,888.4,18.66,,4.1,114.3,152.9,0.5,,137.9,,,0.5,0.5,,,bottle1,2015-08-01
42,75,11.93,,20080,9195,22.45,2396.0,25.09,0.0769064804649661,23.87,86.47,3440.0,38130.0,,,0.5,68.71,9.711,,15.5,145.4,360.3,0.5,,144.5,,,0.5,0.5,,,bottle1,2015-08-01
43,76,10.96,,19690,10250,20.32,2538.0,19.27,0.0590668743945754,25.01,86.79,3293.0,33340.0,,,0.5,207.4,6.661,,3.44,7.255,237.2,1.528,,134.7,,,0.5,0.5,,,bottle1,2015-08-01
44,78,1.229,,20490,9114,18.17,2595.0,19.72,0.06044622537939942,24.63,80.42,3482.0,35360.0,,,0.5,95.92,3.477,,2.975,82.15,60.17,1.623,,138.8,,,0.5,0.5,,,bottle1,2015-08-01
45,79,6.278,,21160,11850,20.27,2771.0,21.66,0.06639276073619632,25.45,79.85,3353.0,32840.0,,,0.5,154.6,4.493,,1.864,435.4,374.5,0.5,,124.4,,,0.5,0.5,,,bottle1,2015-08-01
46,80,6.054,,20500,9172,37.82,2383.0,40.23,0.12331397804326769,24.9,82.25,3412.0,39350.0,,,0.5,96.81,5.691,,1.89,100.8,133.0,1.268,,142.3,,,0.5,0.5,,,bottle1,2015-08-01
47,82,31.14,,20530,10800,22.44,2553.0,36.45,0.1117274297707459,24.37,83.99,3421.0,32820.0,,,0.5,215.0,14.8,,2.712,56.24,232.0,1.432,,128.7,,,0.5,0.5,,,bottle1,2015-08-01
48,83,102.7,,19320,9104,23.9,2284.0,90.69,0.2779852018082015,23.68,80.92,3268.0,36700.0,,,0.5,239.9,13.5,,6.527,222.9,479.2,0.5,,143.9,,,0.5,0.5,,,bottle1,2015-08-01
49,84,1.38,,20700,8646,18.87,2399.0,26.77,0.08205605747497578,23.51,82.05,3466.0,35520.0,0.5,0.5,0.5,129.6,11.81,0.5,4.394,414.0,313.2,0.5,0.5,136.5,1.238,0.5,0.5,0.5,21.6,0.5,bottle1,2015-08-01
50,85,1.132,,20660,10610,16.57,2569.0,37.94,0.11629461414271877,24.88,86.77,3480.0,33860.0,,,0.5,68.8,3.325,,2.081,8.006,372.8,1.753,,132.0,,,0.5,0.5,,,bottle1,2015-08-01
51,88,0.5,,19980,9378,18.62,2516.0,26.72,0.08190279625443979,24.91,84.89,3378.0,36350.0,,,0.5,156.0,10.2,,1.048,503.8,34.39,1.259,,139.5,,,0.5,0.5,,,bottle1,2015-08-01
52,90,8.561,,20380,10720,19.32,2687.0,18.12,0.05554186632224734,24.18,83.57,3412.0,32270.0,0.5,0.5,0.5,88.39,4.364,0.5,1.262,54.49,3.794,1.66,0.5,130.1,1.633,0.5,0.5,0.5,19.82,0.5,bottle1,2015-08-01
53,93,75.82,,19860,8689,47.97,2314.0,72.68,0.22278051017113343,22.8,83.25,3405.0,37060.0,0.5,0.5,0.5,633.6,28.93,0.5,3.073,196.8,255.7,1.182,0.5,142.3,1.522,0.5,0.5,0.5,23.61,0.5,bottle1,2015-08-01
54,95,138.8,,24470,10010,1092.0,3489.0,869.7,2.6658256700032292,22.81,89.9,3404.0,34950.0,2.456,3.469,2.796,9195.0,55.48,0.5,3.178,463.0,6555.0,2.979,0.5,138.8,1.634,0.5,8.685,8.106,27.98,0.5,bottle1,2015-08-01
55,96,0.5,,21760,11140,22.08,2736.0,18.47,0.056614694865999356,25.17,76.26,3289.0,31420.0,,,0.5,51.14,2.631,,0.5,10.79,22.34,0.5,,123.1,,,0.5,0.5,,,bottle1,2015-08-01
56,97,7.244,,20820,10950,20.91,2555.0,37.31,0.11436352276396514,24.24,84.47,3349.0,33480.0,,,0.5,82.8,5.288,,2.153,66.65,464.8,1.492,,127.5,,,0.5,0.5,,,bottle1,2015-08-01
57,98,1.621,,20540,8376,30.69,2576.0,33.38,0.10231719082983534,24.11,81.96,3463.0,37140.0,0.5,0.5,0.5,9.768,1.189,0.5,0.5,48.26,186.1,1.541,0.5,139.9,1.6,0.5,0.5,0.5,21.95,0.5,bottle1,2015-08-01
58,100,0.5,,20700,8131,20.87,2548.0,26.93,0.08254649338069099,23.48,80.24,3428.0,36720.0,0.5,0.5,0.5,33.09,1.638,0.5,0.5,36.49,52.0,1.649,0.5,142.4,1.855,0.5,0.5,0.5,22.2,0.5,bottle1,2015-08-01
59,101,2.525,,19380,8598,25.52,2447.0,26.23,0.08040083629318696,22.77,81.5,3173.0,33170.0,,,0.5,143.4,6.56,,1.479,380.0,318.9,1.665,,135.6,,,0.5,0.5,,,bottle1,2015-08-01
60,102,9.408,,20590,10600,25.92,2395.0,50.26,0.1540581788827898,23.56,81.77,3340.0,32510.0,,,0.5,242.8,27.25,,0.5,195.7,350.4,0.5,,126.7,,,0.5,0.5,,,bottle1,2015-08-01
61,104,0.5,,20000,11170,18.22,2676.0,23.56,0.07221668711656441,24.86,84.6,3280.0,30590.0,,,0.5,172.7,4.798,,0.5,3.103,135.1,1.767,,124.7,,,0.5,0.5,,,bottle1,2015-08-01
62,105,1.403,,20220,10540,22.2,2736.0,36.18,0.11089981917985149,26.12,86.76,3369.0,33180.0,,,0.5,118.6,3.183,,1.671,32.57,154.5,1.485,,133.3,,,0.5,0.5,,,bottle1,2015-08-01
63,106,5.655,,19670,8688,22.2,2378.0,19.97,0.06121253148207943,24.43,81.73,3388.0,39010.0,0.5,0.5,0.5,66.54,3.25,0.5,1.874,156.9,114.0,1.393,0.5,145.4,1.879,0.5,0.5,0.5,22.75,0.5,bottle1,2015-08-01
64,110,9.766,,19540,8672,23.88,2194.0,64.59,0.19798284468840815,24.45,82.25,3336.0,33870.0,,,0.5,271.6,13.11,,2.208,24.03,1035.0,1.514,,136.7,,,4.904,4.607,,,bottle1,2015-08-01
65,111,4.69,,19330,8945,226.7,2534.0,87.49,0.2681764836938973,22.99,80.51,3419.0,34500.0,,,0.5,134.1,122.7,,10.15,110.9,79.48,1.103,,142.7,,,0.5,0.5,,,bottle1,2015-08-01
66,113,0.5,,20230,10960,16.19,2610.0,16.88,0.051740988052954476,23.6,83.05,3277.0,30530.0,,,0.5,32.01,1.453,,0.5,101.7,33.74,1.705,,125.5,,,0.5,0.5,,,bottle1,2015-08-01
67,114,2.054,,19760,10600,26.53,2626.0,19.01,0.058269916047788195,24.64,82.15,3309.0,30550.0,,,0.5,95.3,3.204,,2.809,45.59,77.37,1.816,,125.4,,,0.5,0.5,,,bottle1,2015-08-01
68,119,0.5,,22960,7681,26.53,2517.0,28.36,0.08692976428802068,22.46,88.05,3358.0,35830.0,,,0.5,151.5,5.13,,0.5,11.03,22.86,1.55,,149.8,,,0.5,0.5,,,bottle1,2015-08-01
69,121,59.01,,20780,10380,260.0,2834.0,205.5,0.6299036164029707,24.26,81.05,3308.0,35340.0,,,1.11,2329.0,50.06,,4.945,1854.0,1137.0,1.957,,134.8,,,1.496,3.287,,,bottle1,2015-08-01
70,126,15.87,,21110,11010,16.45,2689.0,13.85,0.04245335808847272,24.85,83.76,3395.0,34710.0,,,0.5,90.51,5.079,,1.731,425.6,330.6,0.5,,130.9,,,0.5,0.5,,,bottle1,2015-08-01
71,127,5.667,,20600,9117,23.17,2654.0,49.91,0.1529853503390378,24.68,83.71,3512.0,36110.0,,,0.5,89.92,3.57,,3.633,26.06,81.75,1.52,,135.8,,,0.5,0.5,,,bottle1,2015-08-01
72,130,5.344,,20850,10550,28.12,2562.0,34.47,0.10565828543752019,24.16,81.85,3322.0,34080.0,,,0.5,544.0,20.45,,1.015,133.1,125.7,0.5,,130.8,,,0.5,0.5,,,bottle1,2015-08-01
73,132,0.5,,20520,9237,17.46,2660.0,46.65,0.14299271876009045,24.19,80.84,3437.0,34620.0,,,0.5,179.8,2.99,,0.5,182.9,36.5,1.58,,134.2,,,0.5,0.5,,,bottle1,2015-08-01
74,135,2.273,,19610,9997,20.4,2620.0,40.61,0.12447876331934131,24.69,84.13,3319.0,32430.0,,,0.5,35.31,3.673,,2.022,42.52,775.3,1.624,,132.3,,,2.399,2.217,,,bottle1,2015-08-01
75,137,5.402,,20260,9911,15.97,2337.0,67.06,0.2055539489828867,24.66,86.08,3517.0,37950.0,0.5,0.5,0.5,142.5,10.84,0.5,1.642,66.19,1545.0,1.321,0.5,141.7,1.394,0.5,2.422,2.245,23.74,0.5,bottle1,2015-08-01
76,138,43.19,,19730,8870,36.87,2298.0,60.98,0.18691738456570875,24.23,84.41,3379.0,35420.0,,,0.5,286.2,41.71,,30.09,66.49,1399.0,1.331,,139.3,,,0.5,4.419,,,bottle1,2015-08-01
77,143,2.672,,19930,8943,16.98,2368.0,21.67,0.06642341298030353,24.32,83.7,3415.0,39270.0,0.5,0.5,0.5,82.52,2.608,0.5,3.414,49.5,285.6,1.295,0.5,143.2,1.475,0.5,0.5,0.5,22.08,0.5,bottle1,2015-08-01
78,144,3.741,,20740,11090,16.98,2603.0,25.2,0.07724365515014532,24.91,83.05,3434.0,32630.0,,,0.5,108.9,5.85,,0.5,33.09,15.63,1.7,,126.5,,,0.5,0.5,,,bottle1,2015-08-01
79,149,1.966,,20190,9201,12.89,2624.0,21.05,0.0645229738456571,23.74,84.13,3388.0,36250.0,,,0.5,124.1,4.638,,1.139,147.7,135.4,1.587,,146.4,,,0.5,0.5,,,bottle1,2015-08-01
80,150,1.959,,20590,10610,16.22,2842.0,27.0,0.0827610590894414,24.3,86.87,3418.0,32770.0,,,0.5,84.8,4.138,,1.891,606.0,48.54,1.549,,132.8,,,0.5,0.5,,,bottle1,2015-08-01
81,152,11.2,,20510,11410,8.389,2806.0,15.33,0.0469898902163384,24.29,87.23,3380.0,31700.0,,,0.5,60.63,4.559,,3.874,364.3,196.2,1.634,,128.7,,,0.5,0.5,,,bottle1,2015-08-01
82,153,5.668,,20300,9624,22.57,2767.0,57.17,0.17523887956086537,25.58,81.27,3421.0,35210.0,,,0.5,101.3,3.899,,0.5,16.32,12.04,1.604,,135.6,,,0.5,0.5,,,bottle1,2015-08-01
83,154,6.261,,20180,11930,17.68,2803.0,24.33,0.07457690991281886,24.63,83.81,3323.0,29810.0,,,0.5,155.2,3.599,,3.891,58.84,309.4,1.717,,127.8,,,0.5,0.5,,,bottle1,2015-08-01
84,155,4.797,,19880,9892,25.92,2604.0,28.77,0.0881865062964159,24.09,83.06,3340.0,32310.0,,,0.5,206.4,6.941,,1.568,136.5,142.3,1.582,,133.4,,,0.5,0.5,,,bottle1,2015-08-01
85,157,7.208,,21150,11170,14.47,2595.0,49.73,0.15243360994510818,25.71,77.32,3178.0,29770.0,,,0.5,187.9,6.26,,1.89,12.27,705.4,0.5,,122.7,,,1.675,1.533,,,bottle1,2015-08-01
86,158,8.713,,20530,10480,16.49,2772.0,26.46,0.08110583790765259,24.89,82.35,3418.0,32540.0,,,0.5,121.2,5.896,,5.27,184.3,99.4,1.622,,131.1,,,0.5,0.5,,,bottle1,2015-08-01
87,159,2.544,,20480,9201,12.61,2641.0,20.28,0.06216275104940266,24.36,85.13,3481.0,35620.0,,,0.5,178.1,14.96,,2.565,81.28,203.4,1.079,,141.8,,,0.5,0.5,,,bottle1,2015-08-01
88,162,32.85,,19890,8572,28.29,2599.0,49.33,0.15120752018082015,24.71,85.08,3389.0,38870.0,,,0.5,329.1,15.74,,46.88,191.8,745.9,1.635,,148.0,,,0.5,0.5,,,bottle1,2015-08-01
89,163,12.87,,19550,11230,17.14,2638.0,40.77,0.12496919922505653,24.85,82.32,3200.0,31040.0,,,0.5,92.05,5.949,,1.027,15.12,185.7,1.738,,127.7,,,0.5,0.5,,,bottle1,2015-08-01
90,165,2.435,,20370,11050,7.775,2495.0,16.11,0.049380765256700036,24.3,83.33,3367.0,31770.0,,,0.5,137.6,9.111,,2.665,5.378,116.2,1.352,,125.4,,,0.5,0.5,,,bottle1,2015-08-01
91,167,11.0,,19540,8204,20.4,2376.0,29.69,0.09100651275427835,23.37,80.2,3215.0,34330.0,,,0.5,65.54,2.759,,2.177,69.89,431.9,1.674,,139.7,,,0.5,0.5,,,bottle1,2015-08-01
92,168,6.219,,20150,12160,17.53,2889.0,26.78,0.082086709719083,26.12,85.98,3333.0,31330.0,,,0.5,80.03,2.379,,0.5,98.91,127.4,1.751,,124.2,,,0.5,0.5,,,bottle1,2015-08-01
93,169,8.755,,21040,10090,14.28,2525.0,24.35,0.07463821440103327,25.07,83.86,3406.0,36390.0,,,0.5,99.3,5.734,,4.135,41.33,673.1,0.5,,135.4,,,1.309,1.271,,,bottle1,2015-08-01
94,171,3.262,,20270,11270,40.63,2725.0,13.58,0.0416257474975783,23.86,83.85,3320.0,30880.0,,,0.5,125.2,17.17,,67.57,78.54,234.5,1.44,,128.6,,,0.5,0.5,,,bottle1,2015-08-01
95,172,2.267,,20450,9689,17.71,2726.0,21.71,0.06654602195673233,25.07,85.19,3387.0,34510.0,,,0.5,48.73,1.751,,0.5,72.3,26.51,1.788,,136.4,,,0.5,0.5,,,bottle1,2015-08-01
96,174,27.02,,19590,8965,21.44,2491.0,23.87,0.07316690668388764,24.05,79.87,3253.0,34990.0,,,0.5,130.0,7.254,,23.96,36.58,169.1,1.541,,139.2,,,0.5,0.5,,,bottle1,2015-08-01
97,178,1.852,,19860,9355,19.33,2645.0,42.82,0.13125290926703265,24.11,83.69,3315.0,33410.0,,,0.5,45.61,2.517,,1.053,71.95,268.1,1.597,,136.1,,,0.5,0.5,,,bottle1,2015-08-01
98,179,5.35,,19510,9512,36.94,2508.0,70.34,0.21560788505004846,23.57,78.5,3193.0,31390.0,,,0.5,559.7,14.19,,1.314,104.3,122.7,1.859,,130.9,,,0.5,0.5,,,bottle1,2015-08-01
99,192,20.22,,20650,10800,19.42,2644.0,42.06,0.1289233387148854,24.28,82.61,3433.0,33360.0,0.5,0.5,0.5,350.2,12.31,0.5,1.416,49.08,440.6,1.394,0.5,131.6,1.396,0.5,0.5,0.5,21.75,0.5,bottle1,2015-08-01
100,195,2.816,,20430,10320,57.03,2453.0,20.67,0.06335818856958349,23.89,84.74,3352.0,32450.0,,,0.5,217.8,17.81,,5.105,108.2,612.2,1.094,,132.4,,,0.5,0.5,,,bottle1,2015-08-01
101,200,4.681,,20460,12010,19.1,2829.0,31.56,0.09673848240232484,24.97,84.81,3398.0,30910.0,0.5,0.5,0.5,175.0,5.446,0.5,1.247,73.63,18.29,1.859,0.5,124.0,1.788,0.5,0.5,0.5,21.0,0.5,bottle1,2015-08-01
102,201,11.57,,19460,8936,18.74,2511.0,51.8,0.15877862447529867,24.43,80.22,3187.0,33960.0,,,0.5,218.3,5.489,,18.13,20.19,646.1,1.529,,139.0,,,2.055,2.005,,,bottle1,2015-08-01
103,202,6.557,,20550,9420,16.1,2526.0,30.86,0.0945928253148208,24.61,83.75,3432.0,38630.0,,,0.5,84.9,3.888,,3.566,47.85,191.7,1.219,,145.6,,,0.5,0.5,,,bottle1,2015-08-01
104,205,158.0,,20350,10420,138.3,2661.0,337.5,1.0345132386180176,23.98,84.95,3432.0,36790.0,,,1.083,3819.0,41.99,,1.392,38.66,1464.0,1.319,,141.6,,,4.238,4.017,,,bottle1,2015-08-01
105,210,0.5,,19900,10110,13.52,2414.0,20.8,0.06375666774297709,23.05,79.48,3234.0,32650.0,,,0.5,81.84,3.42,,1.319,5.42,81.29,1.589,,130.8,,,0.5,0.5,,,bottle1,2015-08-01
106,212,1.152,,20560,10410,13.46,2459.0,32.26,0.09888413948982887,23.75,80.69,3352.0,33720.0,,,0.5,121.7,7.535,,0.5,18.15,20.94,0.5,,132.4,,,0.5,0.5,,,bottle1,2015-08-01
107,214,10.74,,20430,9484,21.44,2420.0,33.15,0.10161218921536973,25.39,84.9,3467.0,40230.0,,,0.5,108.3,6.949,,3.085,130.9,126.3,1.154,,144.4,,,0.5,0.5,,,bottle1,2015-08-01
108,215,3.889,,20680,11390,35.15,2456.0,52.48,0.16086297707458833,23.5,81.46,3321.0,32600.0,,,0.5,794.1,14.56,,0.5,57.56,75.03,0.5,,124.7,,,0.5,0.5,,,bottle1,2015-08-01
109,216,2.149,,20030,10670,56.37,2639.0,19.3,0.05915883112689701,24.8,80.89,3282.0,31120.0,,,0.5,114.0,4.306,,1.475,65.15,126.5,1.71,,128.8,,,0.5,0.5,,,bottle1,2015-08-01
110,218,7.087,,19890,10560,20.14,2586.0,20.59,0.06311297061672587,24.38,83.19,3195.0,29580.0,,,0.5,171.8,7.413,,1.747,90.44,167.5,1.762,,125.5,,,0.5,0.5,,,bottle1,2015-08-01
111,219,1.329,,19910,9771,13.81,2644.0,10.93,0.03350290280917017,24.89,84.0,3341.0,34250.0,,,0.5,54.23,4.695,,2.121,89.71,233.2,1.956,,136.5,,,0.5,0.5,,,bottle1,2015-08-01
112,220,6.187,,19900,10560,17.66,2511.0,18.41,0.056430781401356156,23.31,81.81,3275.0,31090.0,,,0.5,126.5,21.02,,0.5,98.42,31.66,1.117,,134.0,,,0.5,0.5,,,bottle1,2015-08-01
113,222,9.291,,21090,9990,16.16,2561.0,26.04,0.07981844365515016,24.79,83.75,3398.0,36110.0,,,0.5,113.7,3.39,,1.117,3.208,72.59,0.5,,135.7,,,0.5,0.5,,,bottle1,2015-08-01
114,224,4.563,,20490,12080,15.02,2713.0,24.89,0.0762934355828221,24.94,83.01,3384.0,30680.0,,,0.5,65.98,3.38,,3.352,17.37,248.5,1.864,,122.3,,,0.5,0.5,,,bottle1,2015-08-01
115,226,0.5,,20630,9662,92.92,2204.0,33.85,0.10375784630287375,23.54,82.52,3237.0,35280.0,,,0.5,74.34,6.248,,2.504,78.73,48.19,1.472,,129.2,,,0.5,0.5,,,bottle1,2015-08-01
116,227,1.862,,19860,9214,29.28,2516.0,23.45,0.07187951243138523,25.13,82.9,3250.0,34580.0,,,0.5,123.3,3.759,,1.08,128.1,81.17,1.473,,136.4,,,0.5,0.5,,,bottle1,2015-08-01
